registry_id,primary_name,latitude83,longitude83,naics_code,inWECC
110070333120,WA317938698 - S&S PETROLEUM INC,46.603422,-120.530586,324110,True
110000469136,"HF SINCLAIR WOODS CROSS REFINING, LLC",40.886022,-111.904759,324110,True
110000469136,"HF SINCLAIR WOODS CROSS REFINING, LLC",40.886022,-111.904759,324110,True
110000469136,"HF SINCLAIR WOODS CROSS REFINING, LLC",40.886022,-111.904759,324110,True
110071871942,SILVER EAGLE REFINING - WOODS CROSS INC.- PETROLEUM PRODUCTS REFINING,40.8675,-111.91111,324110,True
110070324965,HOLLYFRONTIER REFINING,40.88649,-111.90202,324110,True
110000469136,"HF SINCLAIR WOODS CROSS REFINING, LLC",40.886022,-111.904759,324110,True
110000469136,"HF SINCLAIR WOODS CROSS REFINING, LLC",40.886022,-111.904759,324110,True
110000469136,"HF SINCLAIR WOODS CROSS REFINING, LLC",40.886022,-111.904759,324110,True
110001880698,GOLDEN EAGLE REFINERY INC,40.87467,-111.92154,324110,True
110000469136,"HF SINCLAIR WOODS CROSS REFINING, LLC",40.886022,-111.904759,324110,True
110000469136,"HF SINCLAIR WOODS CROSS REFINING, LLC",40.886022,-111.904759,324110,True
110058916053,THERMO FLUIDS INC,40.86162,-111.927307,324110,True
110038157151,MARATHON LOS ANGELES REFINERY WILMINGTON,33.791667,-118.234722,324110,True
110038157151,MARATHON LOS ANGELES REFINERY WILMINGTON,33.791667,-118.234722,324110,True
110038157151,MARATHON LOS ANGELES REFINERY WILMINGTON,33.791667,-118.234722,324110,True
110038157151,MARATHON LOS ANGELES REFINERY WILMINGTON,33.791667,-118.234722,324110,True
110000476057,ULTRAMAR INC MARINE TERMINAL,33.75828,-118.26676,324110,True
110038157151,MARATHON LOS ANGELES REFINERY WILMINGTON,33.791667,-118.234722,324110,True
110000476057,ULTRAMAR INC MARINE TERMINAL,33.75828,-118.26676,324110,True
110038157151,MARATHON LOS ANGELES REFINERY WILMINGTON,33.791667,-118.234722,324110,True
110038157151,MARATHON LOS ANGELES REFINERY WILMINGTON,33.791667,-118.234722,324110,True
110038157151,MARATHON LOS ANGELES REFINERY WILMINGTON,33.791667,-118.234722,324110,True
110071795285,"TESORO REFINING AND MARKETING CO, LLC",33.7956,-118.2331,324110,True
110071795141,ULTRAMAR INC,33.7783,-118.2351,324110,True
110000476057,ULTRAMAR INC MARINE TERMINAL,33.75828,-118.26676,324110,True
110000476057,ULTRAMAR INC MARINE TERMINAL,33.75828,-118.26676,324110,True
110012228712,VALERO OLYMPIC TANK FARM,33.788665,-118.241588,324110,True
110071791616,PHILLIPS 66 CO/LA REFINERY WILMINGTON PL,33.774469,-118.290696,324110,True
110038157151,MARATHON LOS ANGELES REFINERY WILMINGTON,33.791667,-118.234722,324110,True
110070628812,TESORO REFINING & MARKETING COMPANY LLC - LAR,33.791667,-118.234722,324110,True
110038157151,MARATHON LOS ANGELES REFINERY WILMINGTON,33.791667,-118.234722,324110,True
110038157151,MARATHON LOS ANGELES REFINERY WILMINGTON,33.791667,-118.234722,324110,True
110071795141,ULTRAMAR INC,33.7783,-118.2351,324110,True
110000476057,ULTRAMAR INC MARINE TERMINAL,33.75828,-118.26676,324110,True
110071795285,"TESORO REFINING AND MARKETING CO, LLC",33.7956,-118.2331,324110,True
110038157151,MARATHON LOS ANGELES REFINERY WILMINGTON,33.791667,-118.234722,324110,True
110030747057,EQUILON ENTERPRISES LLC SHELL OIL PROD,33.755361,-118.267115,324110,True
110071791616,PHILLIPS 66 CO/LA REFINERY WILMINGTON PL,33.774469,-118.290696,324110,True
110030747057,EQUILON ENTERPRISES LLC SHELL OIL PROD,33.755361,-118.267115,324110,True
110071780574,MATRIX OIL CORPORATION - RIDEOUT HEIGHTS,34.0051,-118.05595,324110,True
110040449636,THERMO FLUIDS INC. WHITE CITY,42.43143,-122.88056,324110,True
110040449636,THERMO FLUIDS INC. WHITE CITY,42.43143,-122.88056,324110,True
110014132189,"BILL TERPENING, INC.",42.42731,-122.85269,324110,True
110014157125,VALLEY SLURRY SEAL COMPANY,42.42902,-122.85884,324110,True
110041047426,NEWCASTLE REFINERY,43.8499,-104.2147,324110,True
110055748302,"NORTH STAR BIOFUELS, LLC.",36.9048,-121.7701,324110,True
110010368191,CITATION OIL AND GAS (PREV. EXXON),40.304444,-109.371388,324110,True
110040417661,NORTH SHORE AVIATION,21.579725,-158.1792,324110,False
110002058996,NORTHWEST PIPELINE GP,40.4464,-109.51891,324110,True
110070591852,SUN AIR JETS,34.215417,-118.483709,324110,True
110000477136,SHELL OIL PRODUCTS US VAN NUYS TERMINAL,34.215885,-118.475029,324110,True
110000477136,SHELL OIL PRODUCTS US VAN NUYS TERMINAL,34.215885,-118.475029,324110,True
110014260833,"RMAC INTERNATIONAL, INC.",45.55292,-122.42314,324110,True
110001163204,SAN PABLO BAY PIPELINE COMPANY LLC,37.718747,-121.53705,324110,True
110001163204,SAN PABLO BAY PIPELINE COMPANY LLC,37.718747,-121.53705,324110,True
110002743032,EXXONMOBIL OIL COKE BARN,33.854658,-118.328737,324110,True
110002743032,EXXONMOBIL OIL COKE BARN,33.854658,-118.328737,324110,True
110000600957,FORELAND REFINING TONOPAH REFINERY,38.057858,-117.097186,324110,True
110000600957,FORELAND REFINING TONOPAH REFINERY,38.057858,-117.097186,324110,True
110000600957,FORELAND REFINING TONOPAH REFINERY,38.057858,-117.097186,324110,True
110000600957,FORELAND REFINING TONOPAH REFINERY,38.057858,-117.097186,324110,True
110023036249,PORT OF TOLEDO,44.62119,-123.94107,324110,True
110071646624,US OIL AND REFINING CO MARINE TERMINAL,47.26794,-122.4,324110,True
110040489138,ARIZONA CLEAN FUELS - YUMA REFINERY,32.728025,-113.8015,324110,True
110040489138,ARIZONA CLEAN FUELS - YUMA REFINERY,32.728025,-113.8015,324110,True
110040489138,ARIZONA CLEAN FUELS - YUMA REFINERY,32.728025,-113.8015,324110,True
110040901824,SAN LUIS TANK PIPING CONSTRUCT,34.22769,-118.29815,324110,True
110007652469,NWPMG00002 FORMER TEXACO SUNBURST WORKS,48.876582,-111.909682,324110,True
110004296814,THERMO FLUIDS INC,39.5295,-119.74339,324110,True
110040985556,CHEMOIL REFINING CORP,33.794409,-118.172022,324110,True
110040985556,CHEMOIL REFINING CORP,33.794409,-118.172022,324110,True
110007654127,SHELBY REFINERY,48.50653,-111.85763,324110,True
110005381149,NATIVE BRIGHTWORKS,47.642761,-122.343769,324110,True
110022932399,SEATTLE BIODIESEL LLC,47.546292,-122.334875,324110,True
110010371016,UNOCAL,34.43389,-118.6465,324110,True
110000481817,GREKA REFINING COMPANY,34.929609,-120.511998,324110,True
110000481817,GREKA REFINING COMPANY,34.929609,-120.511998,324110,True
110000481817,GREKA REFINING COMPANY,34.929609,-120.511998,324110,True
110064682222,"GREKA ENERGY, SANTA MARIA REFINERY",34.93074,-120.51013,324110,True
110000481817,GREKA REFINING COMPANY,34.929609,-120.511998,324110,True
110000481817,GREKA REFINING COMPANY,34.929609,-120.511998,324110,True
110071772637,SANTA MARIA ASPHALT REFINERY,34.9352,-120.5096,324110,True
110000481817,GREKA REFINING COMPANY,34.929609,-120.511998,324110,True
110071772637,SANTA MARIA ASPHALT REFINERY,34.9352,-120.5096,324110,True
110010478571,SANTA FE SPRINGS REFINERY,33.912514,-118.044231,324110,True
110010478571,SANTA FE SPRINGS REFINERY,33.912514,-118.044231,324110,True
110000730718,CENCO REFINING CO.,33.931139,-118.068744,324110,True
110010478571,SANTA FE SPRINGS REFINERY,33.912514,-118.044231,324110,True
110071719236,CENCO OIL,33.92995,-118.06108,324110,True
110010478571,SANTA FE SPRINGS REFINERY,33.912514,-118.044231,324110,True
110046279273,TESORO LOGISTICS OPERATIONS DIG SITE #8,40.788898,-111.904423,324110,True
110022322501,TESORO,40.77142,-111.93858,324110,True
110002029778,CHEVRON MARKETING,40.82147,-111.92162,324110,True
110071859040,CHEVRON PRODUCTS COMPANY - SALT LAKE REFINERY,40.8249,-111.9238,324110,True
110056155770,TESORO 62104,40.725469,-111.876722,324110,True
110000913218,PENNZOIL PRODUCTS COMPANY,40.388509,-110.12562,324110,True
110038773761,INLAND PRODUCTION COMPANY,40.27193,-110.12287,324110,True
110000913218,PENNZOIL PRODUCTS COMPANY,40.388509,-110.12562,324110,True
110071284326,PHILLIPS 66 COMPANY - SAN FRANCISCO REFINERY,38.043508,-122.253603,324110,True
110056155752,TESORO 62087,40.522639,-111.92975,324110,True
110069707106,DANIEL R. HENSLEY,33.895979,-117.399867,324110,True
110055840755,VAN UNEN/MIERSMA PROPANE  INC,37.772867,-121.17633,324110,True
110055840755,VAN UNEN/MIERSMA PROPANE  INC,37.772867,-121.17633,324110,True
110002614449,MARINE SPILL RESPONSE CORP,37.912842,-122.368433,324110,True
110070317460,CHEVRON GEOLOGY WAREHOUSE,37.946097,-122.367762,324110,True
