day_of_year,demand_mwh_baseline,demand_mwh_Iron_and_Steel,demand_mwh_Aluminum,demand_mwh_Cement,demand_mwh_Chemicals,demand_mwh_Refineries,demand_mwh_Glass,demand_mwh_Light_Duty_Transport,demand_mwh_Heavy_Duty_Transport,demand_mwh_aviation,demand_mwh_total
174,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,127433.41107044576,178808.72042265383,484690.4624445798,1192757.8072784748
175,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,129407.06158612191,181578.05368245638,519577.772169059,1232388.1007784328
176,88117.8799160259,8551.111055207073,1576.744324521749,29153.07751613546,11706.398083619217,102220.78934988624,7469.071754889239,117031.25961699478,165954.39014568483,518546.7440169821,1050327.4657799467
177,88117.8799160259,8551.111055207073,1576.744324521749,29153.07751613546,11706.398083619217,102220.78934988624,7469.071754889239,123295.27098754978,174836.9704654462,530756.7652895821,1077684.078742863
178,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,114068.9154798216,161753.67952412186,557054.5262882747,1234702.3346330137
179,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,117150.56407337193,166123.5651685714,539733.6517256907,1224832.9943084295
180,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,121948.62079478239,172927.3724229626,433687.6853701454,1130388.8919286858
181,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,129116.62618640099,183091.8588248485,473830.9368709188,1187864.6352229638
182,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,131116.3458338197,185927.5279859734,505529.6199784207,1224398.7071390094
183,88117.8799160259,8551.111055207073,1576.744324521749,29153.07751613546,11706.398083619217,102220.78934988624,7469.071754889239,118162.7948810809,163901.71417184736,511606.72668123484,1042466.307734448
184,88117.8799160259,8551.111055207073,1576.744324521749,29153.07751613546,11706.398083619217,102220.78934988624,7469.071754889239,124487.37083740227,172674.4265984361,519064.38849375065,1065021.257929874
185,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,115171.80885056622,159752.96178867965,352346.51775901456,1029096.5017390561
186,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,118283.25285148493,164068.79668302304,422209.5878069607,1106386.8506822642
187,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,123127.70034402038,170788.44821445053,425326.5123273803,1121067.8742266467
188,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,130365.01073073449,180827.21093403292,486619.7033153512,1199637.1383209142
189,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,132384.0649841956,183627.80594043568,483445.4009522046,1201282.4852176313
190,88117.8799160259,8551.111055207073,1576.744324521749,29153.07751613546,11706.398083619217,102220.78934988624,7469.071754889239,116242.99909594607,159528.62187975884,512708.7353193204,1037275.4282953101
191,88117.8799160259,8551.111055207073,1576.744324521749,29153.07751613546,11706.398083619217,102220.78934988624,7469.071754889239,122464.81940675371,168067.26792524068,519449.5737697452,1058776.7331020245
192,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,113300.60773840403,155490.5631349114,548783.6853290186,1219400.0695431295
193,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,116361.49998075391,159691.24643120266,529401.6818301645,1207279.6415829165
194,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,121127.23953576268,166231.60968327272,435115.38071902725,1124299.4432788582
195,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,128246.96504315747,176002.52629707803,489762.7416101882,1195837.4462912192
196,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,130233.21563917585,178728.3981042901,533248.360407886,1244035.1874921476
197,88117.8799160259,8551.111055207073,1576.744324521749,29153.07751613546,11706.398083619217,102220.78934988624,7469.071754889239,117794.09237930003,163187.7399200778,511643.6095790518,1041420.5138787145
198,88117.8799160259,8551.111055207073,1576.744324521749,29153.07751613546,11706.398083619217,102220.78934988624,7469.071754889239,124098.93380767504,171922.23742730214,534352.5546612958,1079168.797896558
199,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,114812.4391005483,159057.05996765624,550096.1986749074,1225790.9110839076
