day_of_year,demand_mwh_baseline,demand_mwh_Iron_and_Steel,demand_mwh_Aluminum,demand_mwh_Cement,demand_mwh_Chemicals,demand_mwh_Refineries,demand_mwh_Glass,demand_mwh_Light_Duty_Transport,demand_mwh_Heavy_Duty_Transport,demand_mwh_aviation,demand_mwh_total
168,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,86698.69545267239,123218.4406138108,729131.4178224931,1275097.3150113425
169,100768.26105378897,6413.333291405304,1182.5582433913119,21864.808137101594,8779.798562714412,76665.5920124147,5601.803816166928,77003.72939492289,108048.10343445856,711310.6421400877,1117638.6300864522
170,100768.26105378897,6413.333291405304,1182.5582433913119,21864.808137101594,8779.798562714412,76665.5920124147,5601.803816166928,81125.29689819954,113831.29456493689,678343.5859758457,1094576.3325559653
171,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,75054.57882557882,105313.14224820481,740054.9215803902,1256471.40377654
172,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,77082.2288326333,108158.24839871851,727964.9573301566,1249254.1956838747
173,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,80239.23374402305,112588.01051182217,589212.5584174481,1118088.5637956595
174,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,84955.60738029718,119205.81361510254,672317.346974456,1212527.529092222
175,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,86271.37439074795,121052.03578830425,721161.6620928672,1264533.8333942858
176,100768.26105378897,6413.333291405304,1182.5582433913119,21864.808137101594,8779.798562714412,76665.5920124147,5601.803816166928,78020.8397446632,110636.2600971232,719902.0061006711,1129835.2610594407
177,100768.26105378897,6413.333291405304,1182.5582433913119,21864.808137101594,8779.798562714412,76665.5920124147,5601.803816166928,82196.8473250332,116557.98031029747,736845.7104033813,1156876.6931556952
178,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,76045.9436532144,107835.78634941457,773505.0506431292,1293435.5417681243
179,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,78100.37604891464,110749.04344571425,749355.1820272018,1274253.362644197
180,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,81299.08052985492,115284.91494864173,601720.4588894496,1134353.2154903123
181,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,86077.750790934,122061.23921656565,657251.8458401127,1201439.5969699784
182,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,87410.89722254648,123951.68532398227,701714.2426725675,1249125.5863414626
183,100768.26105378897,6413.333291405304,1182.5582433913119,21864.808137101594,8779.798562714412,76665.5920124147,5601.803816166928,78775.19658738727,109267.80944789822,710035.8446570048,1119355.0058092736
184,100768.26105378897,6413.333291405304,1182.5582433913119,21864.808137101594,8779.798562714412,76665.5920124147,5601.803816166928,82991.58055826818,115116.28439895739,720367.7770134043,1139751.797087613
185,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,76781.20590037749,106501.97452578643,488117.2270370278,1007449.168585558
186,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,78855.50190098997,109379.19778868202,585567.5875783724,1109851.0483904106
187,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,82085.13356268026,113858.96547630035,589903.3372849039,1121896.1974462508
188,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,86910.007153823,120551.47395602193,674726.7165316868,1218236.958763898
189,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,88256.04332279708,122418.53729362377,669149.6832486801,1215873.024987467
190,100768.26105378897,6413.333291405304,1182.5582433913119,21864.808137101594,8779.798562714412,76665.5920124147,5601.803816166928,77495.33273063072,106352.4145865059,711022.431498621,1116146.3339327408
191,100768.26105378897,6413.333291405304,1182.5582433913119,21864.808137101594,8779.798562714412,76665.5920124147,5601.803816166928,81643.21293783581,112044.84528349378,720602.0405654012,1135566.253903714
192,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,75533.73849226936,103660.37542327428,761646.5804420605,1276889.4554799702
193,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,77574.33332050261,106460.83095413509,734760.2669033399,1254844.192300344
194,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,80751.4930238418,110821.0731221818,603405.423664867,1131026.7509332567
195,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,85497.97669543832,117335.01753138535,679312.550175707,1218194.3055248968
196,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,86822.14375945058,119152.26540286005,740018.7086241094,1282041.8789087862
197,100768.26105378897,6413.333291405304,1182.5582433913119,21864.808137101594,8779.798562714412,76665.5920124147,5601.803816166928,78529.39491953336,108791.82661338519,710026.4475850309,1118623.8242349327
198,100768.26105378897,6413.333291405304,1182.5582433913119,21864.808137101594,8779.798562714412,76665.5920124147,5601.803816166928,82732.62253845004,114614.82495153476,741515.6244331612,1160139.2270401292
199,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,76541.62606703221,106038.03997843749,763537.246852422,1282165.6740202578
200,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,78609.4496570553,108902.7297340621,696029.1983912103,1219590.138904694
201,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,81829.00392277088,113362.98305113813,584424.093619656,1115664.8417159312
202,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,86638.82249625243,120026.33821322411,665298.7233902857,1208012.6452221284
203,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,87980.65863844575,121885.26841349908,713251.5352530037,1259166.2234273148
204,100768.26105378897,6413.333291405304,1182.5582433913119,21864.808137101594,8779.798562714412,76665.5920124147,5601.803816166928,78156.45445796193,108851.32446769933,714212.0921511089,1122496.0261937534
205,100768.26105378897,6413.333291405304,1182.5582433913119,21864.808137101594,8779.798562714412,76665.5920124147,5601.803816166928,82339.7207152777,114677.5073824626,734845.1806695645,1153138.563884288
206,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,76178.1256302325,106096.03179685611,770945.6891115481,1289268.6076610028
207,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,78236.12901108549,108962.28824088961,757429.4561715773,1280676.6345459186
208,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,81440.39343463253,113424.98085428342,608675.8898870405,1139590.0252983226
209,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,86227.36991235227,120091.98018107386,681053.3761931462,1223421.4874089386
210,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,87562.83360011963,121951.92702351468,734974.9657754038,1280538.4875214044
211,100768.26105378897,6413.333291405304,1182.5582433913119,21864.808137101594,8779.798562714412,76665.5920124147,5601.803816166928,77249.5310627768,108881.07339485639,727450.5407780585,1134857.300352675
212,100768.26105378897,6413.333291405304,1182.5582433913119,21864.808137101594,8779.798562714412,76665.5920124147,5601.803816166928,81384.25491801767,114708.8485979265,744905.3391748093,1162274.5978077366
213,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,75294.15865892409,106125.02770606542,779704.731059634,1297172.6785469898
214,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,77328.28107656795,108992.06749430334,735145.9886321846,1257515.098325422
215,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,80495.36338393242,113455.97975585605,597289.4852725598,1127289.5895347144
216,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,85226.79203786774,120124.8011649987,662158.0314635271,1203558.3857887597
217,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,86546.75907509925,121985.25632852246,720501.8107934553,1265082.5873194432
218,100768.26105378897,6413.333291405304,1182.5582433913119,21864.808137101594,8779.798562714412,76665.5920124147,5601.803816166928,77808.94175513397,108613.33305044282,695575.732006564,1103274.161929124
219,100768.26105378897,6413.333291405304,1182.5582433913119,21864.808137101594,8779.798562714412,76665.5920124147,5601.803816166928,81973.60765277619,114426.77765875128,721443.0487627463,1139119.589191257
220,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,75839.40931412367,105864.06452318166,771334.8608787997,1289087.0958384713
221,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,77888.26204552269,108724.05421357966,750809.1510838179,1273470.2284652865
222,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,81078.27911613997,113176.98964170231,587951.1367479782,1118255.1666281866
223,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,85843.970913718,119829.41230967495,690297.7072450361,1232019.8515907954
224,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,87173.49663258846,121685.29258345233,723368.9247310241,1268276.4750694311
225,100768.26105378897,6413.333291405304,1182.5582433913119,21864.808137101594,8779.798562714412,76665.5920124147,5601.803816166928,77249.5310627768,106501.15922229121,699294.5166375715,1104321.3620396229
226,100768.26105378897,6413.333291405304,1182.5582433913119,21864.808137101594,8779.798562714412,76665.5920124147,5601.803816166928,81384.25491801767,112201.55136081335,723344.1781486095,1138206.1395444237
227,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,75294.15865892409,103805.35496932082,772266.4363821631,1287414.7111327741
228,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,77328.28107656795,106609.72722120382,734721.2128390799,1254707.9822592179
229,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,80495.36338393242,110976.06763004498,575611.7263672657,1103131.9185036093
230,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,85226.79203786774,117499.12245100967,691706.7983321332,1230481.473943377
231,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,86546.75907509925,119318.91192789903,727249.559302858,1269163.9914282225
232,100768.26105378897,6413.333291405304,1182.5582433913119,21864.808137101594,8779.798562714412,76665.5920124147,5601.803816166928,77368.19393691317,107215.13347406077,684768.8008950778,1090628.283423035
233,100768.26105378897,6413.333291405304,1182.5582433913119,21864.808137101594,8779.798562714412,76665.5920124147,5601.803816166928,81509.2691344816,112953.7405319473,709704.040533739,1125443.2053171513
234,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,75409.8178888149,104501.25679034421,774797.261414408,1290757.0972159333
235,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,77447.06491846744,107324.42930313369,740483.018941235,1261303.2742852024
236,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,80619.0121756128,111720.04126778833,559293.0251514543,1087680.8397172214
237,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,85357.7087691087,118286.82606520639,679670.4428043874,1219363.7387610688
238,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,86679.70340547575,120118.81524808606,689777.6828669469,1232624.962642875
239,100768.26105378897,6413.333291405304,1182.5582433913119,21864.808137101594,8779.798562714412,76665.5920124147,5601.803816166928,77308.86249984498,111141.9918587933,665459.8314006312,1075186.8408762529
240,100768.26105378897,6413.333291405304,1182.5582433913119,21864.808137101594,8779.798562714412,76665.5920124147,5601.803816166928,81446.76202624963,117090.780973184,687307.630276516,1107121.328392933
241,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,75351.98827386949,108328.7168059728,763837.7651652999,1283567.2313675084
242,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,77387.67299751769,111255.2907537479,736834.1117626072,1261525.836636239
243,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,80557.1877797726,115811.89627537657,536186.939233115,1068604.7844106304
244,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,85292.25040348823,122619.19594328832,551155.1548899976,1095115.3623591403
245,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,86613.23124028751,124518.28350911474,677488.4573932814,1224668.7332650498
246,100768.26105378897,6413.333291405304,1182.5582433913119,21864.808137101594,8779.798562714412,76665.5920124147,5601.803816166928,76105.28191931895,111201.48971310742,648185.6911613257,1056768.6179107353
247,100768.26105378897,6413.333291405304,1182.5582433913119,21864.808137101594,8779.798562714412,76665.5920124147,5601.803816166928,80178.76068782978,117153.46340411183,665290.5844780116,1083898.9636869365
248,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,74178.87322783403,108386.70862439141,742128.624211403,1260742.9671859946
249,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,76182.86545825144,111314.84926057539,718021.7723708915,1241568.2482120846
250,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,79303.03574987153,115873.89407852184,545447.6909440561,1076673.3818948157
251,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,83964.38070090131,122684.83791113803,671344.6677668227,1214042.6475012284
252,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,85264.79588932589,124584.94211913033,716983.5262200207,1262882.025350843
253,100768.26105378897,6413.333291405304,1182.5582433913119,21864.808137101594,8779.798562714412,76665.5920124147,5601.803816166928,75223.78628287734,112867.42963390306,680248.9601054355,1089616.331139199
254,100768.26105378897,6413.333291405304,1182.5582433913119,21864.808137101594,8779.798562714412,76665.5920124147,5601.803816166928,79250.0836512406,118908.57147009105,697071.1407159328,1116505.9509542477
255,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,73319.6903772165,110010.47954011263,774480.9314609477,1293859.862500643
256,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,75300.47120414094,112982.48745174507,741124.7243680839,1265456.444146336
257,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,78384.50186881723,117609.8325665896,559652.2707361835,1091695.3662939565
258,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,82991.8564116827,124522.81301093037,694693.886604242,1238257.3171492212
259,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,84277.20943510049,126451.38319956674,722849.7325749862,1269627.0863320194
260,100768.26105378897,6413.333291405304,1182.5582433913119,21864.808137101594,8779.798562714412,76665.5920124147,5601.803816166928,75003.41237376694,114354.87599175626,692559.4760363157,1103193.919518822
261,100768.26105378897,6413.333291405304,1182.5582433913119,21864.808137101594,8779.798562714412,76665.5920124147,5601.803816166928,79017.9143920933,120475.63224328673,700803.9184481978,1121573.620200561
262,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,73104.89466456212,111460.27500057798,778068.1196294687,1298682.0504169748
263,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,75079.87264061332,114471.45012243224,743878.5135787909,1269478.5974642027
264,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,78154.86839855365,119159.77764522149,568609.9316428261,1101973.3388089673
265,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,82748.72533937806,126163.8622071735,707175.1759748518,1252136.5246437695
266,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,84030.31282154414,128117.84844995636,712914.5527524048,1261111.4751462715
267,100768.26105378897,6413.333291405304,1182.5582433913119,21864.808137101594,8779.798562714412,76665.5920124147,5601.803816166928,74121.91673732533,111677.47254762046,675389.8965786061,1082465.440980535
268,100768.26105378897,6413.333291405304,1182.5582433913119,21864.808137101594,8779.798562714412,76665.5920124147,5601.803816166928,78089.23735550411,117654.92285153446,702796.5895383958,1119816.9048624176
269,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,72245.7118139446,108850.64317174033,771154.1673774552,1288299.2834855062
270,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,74197.47838650281,111791.3173151953,745044.0051072234,1267081.5619312876
271,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,77236.33451749933,116369.87650368406,560010.6594981612,1089665.6316417106
272,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,81776.20105015946,123209.97365393586,700447.6460347513,1241482.5818612128
273,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,83042.72636731874,125118.21099925501,714464.4994134451,1258674.1979023851
274,100768.26105378897,6413.333291405304,1182.5582433913119,21864.808137101594,8779.798562714412,76665.5920124147,5601.803816166928,76613.8370941891,115187.84595215408,660534.2852098724,1073612.1233731988
275,100768.26105378897,6413.333291405304,1182.5582433913119,21864.808137101594,8779.798562714412,76665.5920124147,5601.803816166928,80714.53590124662,121353.18627627633,678009.7424786241,1101353.6197731304
276,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,74674.55564165184,112272.16045843861,763596.9084524252,1286592.3856748817
277,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,76691.93906639211,115305.26921801709,748529.5325037021,1276575.5019104774
278,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,79832.95914278748,120027.74688925536,559908.0879997233,1095817.5551541322
279,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,84525.45240621972,127082.84975706966,700639.3800922115,1248296.443377867
280,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,85834.55730522517,129051.06899017458,725677.9808363112,1276612.3682540772
281,100768.26105378897,6413.333291405304,1182.5582433913119,21864.808137101594,8779.798562714412,76665.5920124147,5601.803816166928,76283.27623052351,118281.7343764888,702095.593723181,1117936.7594471765
282,100768.26105378897,6413.333291405304,1182.5582433913119,21864.808137101594,8779.798562714412,76665.5920124147,5601.803816166928,80366.28201252567,124612.67268452345,709913.6919789554,1136168.8017929876
283,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,74352.36207267025,115287.7350162066,788509.8714562,1314198.729667443
284,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,76361.04122110068,118402.31157304649,758632.6603010923,1289444.7742176056
285,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,79488.50893739211,123251.63265280976,582419.5220240292,1121208.424736597
286,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,84160.75579776274,130496.23208525544,692587.530302112,1243293.2793074963
287,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,85464.21238489063,132517.31671098506,711845.9339500827,1265876.2241683246
288,100768.26105378897,6413.333291405304,1182.5582433913119,21864.808137101594,8779.798562714412,76665.5920124147,5601.803816166928,75503.49162905593,119084.95540972955,700066.2912717368,1115930.8934275056
289,100768.26105378897,6413.333291405304,1182.5582433913119,21864.808137101594,8779.798562714412,76665.5920124147,5601.803816166928,79544.76001861985,125458.88550204913,723313.0389288274,1149592.8395664794
290,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,73592.3157048163,116070.62456485789,796448.3222006201,1322160.0235926604
291,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,75580.46168861832,119206.35141521756,764584.127874576,1295419.702100778
292,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,78675.959734921,124088.602995271,578775.4260035267,1117588.7498560848
293,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,83300.44584960784,131382.39865122674,719873.1682989134,1270604.7739221142
294,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,84590.5782138451,133417.20794619547,745661.1925729573,1299717.739855364
295,100768.26105378897,6413.333291405304,1182.5582433913119,21864.808137101594,8779.798562714412,76665.5920124147,5601.803816166928,76859.638762043,120899.63996631047,703041.6401151997,1122077.0739605364
296,100768.26105378897,6413.333291405304,1182.5582433913119,21864.808137101594,8779.798562714412,76665.5920124147,5601.803816166928,80973.49392106476,127370.6996453479,717476.6209979274,1147096.9696813233
297,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,74914.13547499709,117839.37502662564,793462.7009995292,1322264.9726235182
298,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,76937.99131032676,121022.88587345595,774789.7729921252,1308799.411298274
299,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,80089.08878269685,125979.5359912019,550140.0752294266,1092257.4611256914
300,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,84796.63706379029,133384.47867064338,703034.5370022068,1257264.4138590065
301,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,86109.94198957647,135450.29555167083,720858.3021621509,1278467.3008257644
302,100768.26105378897,6413.333291405304,1182.5582433913119,21864.808137101594,8779.798562714412,76665.5920124147,5601.803816166928,75105.12340874097,116258.8073298084,672154.8339577097,1084794.9198132423
303,100768.26105378897,6413.333291405304,1182.5582433913119,21864.808137101594,8779.798562714412,76665.5920124147,5601.803816166928,79125.06943477667,122481.47003297726,686754.2089457329,1109636.90353047
304,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,73204.03114732569,113316.01318997369,657084.7337246524,1179653.539184318
305,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,75181.68736224146,116377.32234091188,721052.2732562276,1248660.044081747
306,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,78260.85307713684,121143.70734587035,546440.180899921,1081893.5024452945
307,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,82860.93968044175,128264.40517836474,675749.3718385228,1222923.4778196956
308,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,84144.26510472399,130250.92397045514,654543.3808520619,1204987.3310496071
309,100768.26105378897,6413.333291405304,1182.5582433913119,21864.808137101594,8779.798562714412,76665.5920124147,5601.803816166928,76724.02404874431,115396.08844225352,625322.9941702797,1038719.2617782608
310,100768.26105378897,6413.333291405304,1182.5582433913119,21864.808137101594,8779.798562714412,76665.5920124147,5601.803816166928,80830.62053082026,121572.57478452373,677710.4576228958,1101389.808055223
311,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,74781.95349797902,112475.13182290376,755108.356660482,1278414.203103731
312,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,76802.23834815592,115513.72399191328,690368.0151587499,1218732.7386211853
313,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,79947.77587791927,120244.73920026382,546945.230747613,1083186.5069481623
314,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,84647.01794237204,127312.59664454371,683936.6134469679,1231944.98915625
315,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,85958.00561200334,129284.37412522912,687744.417117762,1239035.5579773607
316,100768.26105378897,6413.333291405304,1182.5582433913119,21864.808137101594,8779.798562714412,76665.5920124147,5601.803816166928,75834.05249272154,112748.43392527477,672457.3845011215,1082316.026036101
317,100768.26105378897,6413.333291405304,1182.5582433913119,21864.808137101594,8779.798562714412,76665.5920124147,5601.803816166928,79893.0139073408,118783.20660823537,692960.8606759908,1112913.2363085502
318,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,73914.50927379787,109894.4959032754,777195.0292090357,1297052.795508475
319,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,75911.35953390975,112863.37043809007,753451.1444218293,1278274.6355161953
